transaction_id,customer_id,tran_date,prod_sub_cat_code,prod_cat_code,Qty,Rate,Discount,total_amt,Store_type
27975703688,270290,2017.11.4,1,1,4,23600,,94400,OnlineShop
27976031065,268516,2019.1.26,3,2,4,5600,,22400,Flagship store
27976669269,267768,2018.2.14,9,3,1,11150,,11150,DepartmentStore
27979833247,270908,2017.7.30,4,4,1,48050,,48050,Flagship store
27985347638,268006,2018.7.25,3,5,3,66850,,200550,Homeshopping
28000662142,271365,2017.3.11,1,4,3,60300,,180900,DepartmentStore
28001951294,271985,2019.2.28,10,3,4,29700,,118800,OnlineShop
28010239247,273871,2020.2.5,2,6,4,44850,,179400,DepartmentStore
28021788193,271026,2019.7.10,4,3,2,10850,,21700,Flagship store
28025714196,273850,2018.5.6,9,3,1,40650,,40650,DepartmentStore
28026773569,268855,2020.2.1,11,5,5,23800,,119000,DepartmentStore
28031617166,267170,2018.12.16,8,3,5,73350,,366750,Flagship store
28039163447,268878,2019.4.28,4,1,3,50800,,152400,OnlineShop
28039163447,268878,2019.4.29,4,1,-3,-50800,,-152400,OnlineShop
28039645471,270833,2017.7.24,11,5,3,58900,,176700,OnlineShop
28040865409,271527,2018.6.1,3,1,1,3600,,3600,OnlineShop
28052836213,275025,2019.4.16,4,1,5,48550,,242750,DepartmentStore
28055582743,268368,2017.1.26,7,5,5,51800,,259000,Flagship store
28057661722,269550,2019.10.3,4,2,4,5650,,22600,Flagship store
28064414700,271192,2018.12.27,3,5,5,63250,,316250,OnlineShop
28067626450,274897,2017.9.3,3,1,1,74800,,74800,DepartmentStore
28071956821,274669,2017.11.17,3,1,4,5950,,23800,OnlineShop
28072376932,274969,2019.8.10,7,5,3,51300,,153900,Flagship store
28077419754,270397,2018.11.14,3,2,5,44600,,223000,Homeshopping
28089789206,268524,2017.11.20,10,5,1,9500,,9500,OnlineShop
28092587458,268492,2019.6.23,2,6,1,8250,,8250,OnlineShop
28097602196,271262,2019.9.30,3,5,1,50100,,50100,OnlineShop
28103693731,269006,2019.4.8,4,3,2,49250,,98500,DepartmentStore
28123405170,267256,2018.6.21,3,2,2,68450,,136900,Flagship store
28124376043,270733,2019.8.1,4,4,5,52000,,260000,DepartmentStore
28128409601,267377,2018.4.27,3,5,4,39300,,157200,DepartmentStore
28128910868,273905,2017.4.24,7,5,1,15000,,15000,OnlineShop
28131926698,267745,2018.11.30,9,3,3,9600,,28800,Flagship store
28133507739,271368,2019.1.22,12,5,4,40900,,163600,DepartmentStore
28138688204,274762,2018.12.25,10,3,1,50200,,50200,Flagship store
28141807614,274868,2017.11.8,5,3,3,42350,,127050,DepartmentStore
28152618920,271994,2018.10.31,3,2,3,15550,,46650,Flagship store
28161513575,270121,2017.12.20,3,5,5,20050,,100250,Homeshopping
28164970385,274782,2019.8.24,6,5,4,66500,,266000,DepartmentStore
28165177432,267671,2018.11.14,7,5,1,9100,,9100,Flagship store
28167589620,267237,2019.10.29,12,5,1,45250,,45250,Flagship store
28176791748,273053,2017.6.23,1,1,4,65250,,261000,OnlineShop
28176791748,273053,2017.6.26,1,1,-4,-65250,,-261000,OnlineShop
28176910036,268740,2019.10.7,5,3,5,41650,,208250,DepartmentStore
28178004786,267066,2017.4.17,10,5,5,61750,,308750,Homeshopping
28181230250,268740,2020.1.9,3,5,2,17600,,35200,OnlineShop
28181230250,268740,2020.1.18,3,5,-2,-17600,,-35200,OnlineShop
28189024020,274624,2017.11.4,4,3,1,10900,,10900,OnlineShop
28193343226,273656,2018.2.17,6,5,4,66150,,264600,DepartmentStore
28196840505,275052,2017.10.22,11,6,5,8950,,44750,DepartmentStore
28199304211,268329,2019.2.21,10,3,2,69850,,139700,Homeshopping
28202794123,272804,2017.4.26,3,5,2,22400,,44800,DepartmentStore
28212438005,273380,2017.7.29,8,3,5,68300,,341500,OnlineShop
28213393090,270445,2018.3.19,10,5,4,31450,,125800,Flagship store
28215491405,272086,2018.9.23,7,5,2,50450,,100900,OnlineShop
28217295600,274044,2017.9.22,4,3,2,23700,,47400,Homeshopping
28218874588,271427,2017.3.17,5,3,1,59950,,59950,OnlineShop
28219316318,274788,2017.2.17,4,4,1,31400,,31400,OnlineShop
28225110638,275108,2018.2.27,4,1,5,16850,,84250,OnlineShop
28240331531,269683,2018.11.27,4,1,4,69300,,277200,OnlineShop
28241482606,275151,2017.6.25,10,6,2,53400,,106800,Flagship store
28243146808,272060,2017.6.3,10,5,1,46100,,46100,OnlineShop
28243146808,272060,2017.6.11,10,5,-1,-46100,,-46100,OnlineShop
28258536359,272809,2019.8.27,10,5,3,51300,,153900,Flagship store
28260825055,270751,2018.12.2,9,3,3,13000,,39000,Flagship store
28260943426,266987,2018.4.7,2,6,3,11000,,33000,DepartmentStore
28261464473,268179,2018.2.10,4,3,5,18000,,90000,OnlineShop
28263838740,269260,2017.3.24,4,4,2,47150,,94300,OnlineShop
28273819437,269820,2018.8.24,11,5,1,57900,,57900,OnlineShop
28274942930,269639,2019.8.20,3,5,3,47200,,141600,OnlineShop
28275885278,272697,2017.6.19,4,3,4,14400,,57600,Homeshopping
28276692571,267327,2018.6.7,1,4,2,29600,,59200,OnlineShop
28279042066,267005,2019.1.4,10,6,2,29500,,59000,DepartmentStore
28279712134,267754,2017.4.11,4,3,1,8500,,8500,Homeshopping
28279712134,267754,2017.4.20,4,3,-1,-8500,,-8500,Homeshopping
28290821119,274288,2017.2.19,11,5,2,28000,,56000,OnlineShop
28298825143,271012,2017.10.4,10,3,1,39250,,39250,OnlineShop
28299966436,266855,2017.10.24,11,5,2,69300,,138600,OnlineShop
28311886713,270560,2018.1.15,4,2,3,19950,,59850,DepartmentStore
28314688718,269980,2017.3.2,12,6,5,48550,,242750,OnlineShop
28316700065,267228,2018.7.1,3,2,4,15650,,62600,OnlineShop
28319313505,270796,2018.7.2,1,2,3,71600,,214800,Homeshopping
28324491528,275163,2017.7.26,3,1,3,7700,,23100,Flagship store
28329917439,271660,2017.3.2,12,6,1,44100,,44100,Homeshopping
28332593041,273833,2017.2.14,7,5,1,38850,,38850,Flagship store
28341102453,267341,2019.7.5,9,3,5,53350,,266750,Homeshopping
28342732442,270018,2019.5.30,11,6,2,71650,,143300,DepartmentStore
28343723141,267522,2020.1.11,3,5,1,7250,,7250,OnlineShop
28344336144,269802,2018.11.27,10,3,3,65350,,196050,DepartmentStore
28345780851,267592,2019.5.22,3,2,5,7300,,36500,OnlineShop
28358297523,272639,2019.2.16,2,6,4,43700,,174800,OnlineShop
28365600378,274156,2017.9.20,10,5,4,37050,,148200,DepartmentStore
28368984187,270576,2017.10.19,10,5,4,30750,,123000,DepartmentStore
28375582993,268522,2017.6.21,11,5,4,52050,,208200,DepartmentStore
28377429617,267234,2019.6.15,1,4,3,57100,,171300,DepartmentStore
28381196117,274019,2019.4.25,1,4,1,52250,,52250,OnlineShop
28384340390,275007,2017.7.4,4,1,3,50000,,150000,DepartmentStore
28387222066,270937,2019.9.24,1,4,2,66450,,132900,DepartmentStore
28391805166,272761,2019.3.8,9,3,5,14050,,70250,Homeshopping
28393216657,270925,2017.8.18,4,4,2,59550,,119100,OnlineShop
28395260960,266841,2018.3.14,10,6,5,15900,,79500,Homeshopping
28396777609,269101,2020.2.18,4,1,4,69300,,277200,Homeshopping
28400663785,267797,2017.7.9,9,3,4,56600,,226400,OnlineShop
28401878392,267191,2019.2.28,4,4,2,5700,,11400,OnlineShop
28425412197,272627,2017.7.20,6,5,3,9200,,27600,DepartmentStore
28432068920,271793,2019.7.19,4,3,5,5950,,29750,OnlineShop
28432482060,272704,2019.6.2,4,2,5,66950,,334750,OnlineShop
28433159963,270262,2019.3.12,12,5,2,46850,,93700,OnlineShop
28435100689,269105,2019.9.4,4,4,2,10300,,20600,Homeshopping
28435336376,269754,2017.9.6,11,5,4,39800,,159200,Homeshopping
28445045388,271694,2018.3.28,4,3,1,36050,,36050,DepartmentStore
28452867214,270576,2017.7.11,10,5,5,67800,,339000,Homeshopping
28454461167,272978,2018.4.12,3,5,3,17900,,53700,OnlineShop
28462577816,270831,2019.2.11,3,1,3,66200,,198600,OnlineShop
28463518871,269559,2019.3.30,10,3,3,22300,,66900,DepartmentStore
28471390674,269936,2018.9.27,11,6,3,62450,,187350,Flagship store
28473515266,275089,2017.8.25,7,5,4,5650,,22600,Homeshopping
28483619475,270803,2019.2.20,4,1,5,74600,,373000,OnlineShop
28491374511,269304,2017.4.16,1,2,2,3950,,7900,Homeshopping
28494678869,267549,2019.11.6,11,5,3,41200,,123600,OnlineShop
28503820917,267497,2017.5.20,4,1,5,63400,,317000,Homeshopping
28505990139,274166,2019.6.6,11,6,4,56950,,227800,DepartmentStore
28511509039,271975,2017.6.13,4,3,3,68900,,206700,OnlineShop
28523208385,271928,2017.2.9,5,3,1,40050,,40050,OnlineShop
28528157233,269135,2019.1.20,3,5,5,54900,,274500,OnlineShop
28540937320,270374,2019.2.18,3,1,2,26250,,52500,OnlineShop
28543562786,269111,2017.5.12,7,5,5,6600,,33000,Homeshopping
28546796058,272091,2017.9.4,9,3,2,72550,,145100,Flagship store
28546796058,272091,2017.9.13,9,3,-2,-72550,,-145100,Flagship store
28553175901,271019,2017.7.12,3,2,1,37350,,37350,OnlineShop
28554557674,268670,2017.9.21,3,5,3,53250,,159750,OnlineShop
28570720299,269639,2019.3.17,1,1,4,60100,,240400,OnlineShop
28574101356,267212,2019.9.28,4,4,2,30450,,60900,OnlineShop
28575451000,274736,2017.4.9,7,5,3,34000,,102000,OnlineShop
28575609908,274255,2017.12.22,4,2,3,38200,,114600,DepartmentStore
28580495508,271580,2017.4.5,7,5,3,48900,,146700,DepartmentStore
28580495508,271580,2017.4.13,7,5,-3,-48900,,-146700,DepartmentStore
28585981586,268348,2018.7.12,10,5,5,73300,,366500,Homeshopping
28591004712,272219,2019.2.28,11,6,1,24850,,24850,OnlineShop
28591928199,271657,2019.2.2,4,4,2,36300,,72600,OnlineShop
28592709527,269886,2018.10.12,1,2,3,17550,,52650,OnlineShop
28593294397,270766,2018.8.7,9,3,5,17000,,85000,DepartmentStore
28596414861,267102,2019.7.1,12,6,3,36900,,110700,Flagship store
28603819998,271492,2018.9.30,1,2,4,62850,,251400,Homeshopping
28603819998,271492,2018.10.5,1,2,-4,-62850,,-251400,Homeshopping
28605493409,272995,2018.3.14,5,3,1,54050,,54050,Homeshopping
28610637168,273835,2020.1.24,10,6,5,70100,,350500,Flagship store
28612590604,269201,2018.11.26,10,5,5,3850,,19250,Flagship store
28612670846,271092,2018.12.5,10,3,1,49250,,49250,DepartmentStore
28615995425,272019,2017.8.31,9,3,5,46250,,231250,DepartmentStore
28615995425,272019,2017.9.5,9,3,-5,-46250,,-231250,DepartmentStore
28618511753,267056,2018.9.11,10,3,5,22450,,112250,Flagship store
28619150953,267935,2019.3.10,4,4,2,15400,,30800,OnlineShop
28620014178,270786,2019.8.19,4,3,4,12800,,51200,Homeshopping
28621201753,271310,2020.2.4,10,6,4,10950,,43800,OnlineShop
28621201753,271310,2020.2.13,10,6,-4,-10950,,-43800,OnlineShop
28621658728,274535,2017.10.9,4,3,4,20550,,82200,OnlineShop
28621658728,274535,2017.10.16,4,3,-4,-20550,,-82200,OnlineShop
28624219835,267565,2017.12.20,3,2,4,33850,,135400,OnlineShop
28634945138,273344,2018.9.11,6,5,4,44300,,177200,Flagship store
28635990863,274116,2017.6.4,4,4,2,69250,,138500,Flagship store
28636004600,267406,2019.3.29,1,1,5,12150,,60750,DepartmentStore
28636408377,275034,2017.2.14,12,6,2,70950,,141900,DepartmentStore
28640836748,269049,2020.2.5,3,1,5,64650,,323250,Flagship store
28644612375,267934,2018.4.6,10,3,2,40200,,80400,Flagship store
28647330731,273574,2019.2.13,10,5,4,62800,,251200,DepartmentStore
28652671986,274817,2018.11.24,7,5,5,51700,,258500,OnlineShop
28657037604,268060,2017.4.21,9,3,1,4300,,4300,OnlineShop
28661998613,270898,2019.8.31,6,5,2,6550,,13100,OnlineShop
28676134015,267546,2017.12.20,3,5,3,9350,,28050,Homeshopping
28679132905,266845,2017.8.19,1,4,2,46500,,93000,OnlineShop
28679132905,266845,2017.8.26,1,4,-2,-46500,,-93000,OnlineShop
28694690707,272703,2019.11.24,7,5,4,22200,,88800,DepartmentStore
28696753858,270695,2019.12.31,11,5,1,35200,,35200,Homeshopping
28696753858,270695,2020.1.4,11,5,-1,-35200,,-35200,Homeshopping
28699519114,274605,2019.7.3,4,3,3,38550,,115650,OnlineShop
28700095716,267691,2017.1.27,3,2,5,33100,,165500,DepartmentStore
28700095716,267691,2017.2.2,3,2,-5,-33100,,-165500,DepartmentStore
28703359687,269574,2018.9.29,1,1,5,8850,,44250,OnlineShop
28713631539,273896,2020.1.21,10,5,1,10100,,10100,DepartmentStore
28717142009,274267,2018.5.27,5,3,5,68050,,340250,OnlineShop
28723902394,273631,2017.7.6,2,6,5,16600,,83000,Homeshopping
28727427241,270981,2018.9.25,1,2,2,56900,,113800,Homeshopping
28736312218,270328,2019.7.15,4,4,3,69000,,207000,Homeshopping
28737771127,269388,2018.11.19,11,5,5,50750,,253750,Flagship store
28741581972,274939,2017.11.6,4,4,1,72700,,72700,OnlineShop
28743780793,268538,2017.3.22,8,3,5,71550,,357750,OnlineShop
28754514510,267714,2018.1.23,12,5,1,27950,,27950,Flagship store
28754632614,274740,2017.2.18,9,3,4,37600,,150400,Homeshopping
28755405097,273351,2018.12.28,3,1,5,41900,,209500,Flagship store
28757862393,270143,2018.5.27,3,2,2,15900,,31800,Flagship store
28757862393,270143,2018.6.4,3,2,-2,-15900,,-31800,Flagship store
28760531234,273141,2017.3.28,1,4,5,8550,,42750,OnlineShop
28760538119,271913,2019.6.13,12,6,2,24950,,49900,DepartmentStore
28766960593,271558,2017.6.2,6,5,3,32750,,98250,Homeshopping
28768299927,271797,2017.9.17,12,6,2,61150,,122300,OnlineShop
28777159191,274803,2018.5.28,9,3,3,45100,,135300,Homeshopping
28783566616,269250,2018.10.6,10,3,3,36200,,108600,DepartmentStore
28789649321,273332,2018.9.8,2,6,3,58600,,175800,DepartmentStore
28791031447,269008,2019.2.14,6,5,1,63300,,63300,OnlineShop
28798370237,268223,2018.5.2,9,3,4,46250,,185000,Flagship store
28799179166,267962,2018.8.26,12,6,1,51100,,51100,OnlineShop
28804606065,273357,2019.1.26,8,3,5,3650,,18250,Flagship store
28806878655,268560,2017.9.29,8,3,4,52300,,209200,Homeshopping
28810141075,268408,2019.9.1,10,6,2,40650,,81300,Homeshopping
28812843069,271225,2019.1.26,4,2,3,15150,,45450,Homeshopping
28818708523,269836,2019.1.12,7,5,2,33300,,66600,DepartmentStore
28820931614,267000,2019.2.12,5,3,5,64350,,321750,Flagship store
28833994476,273195,2018.9.14,4,4,1,37300,,37300,Flagship store
28833994476,273195,2018.9.21,4,4,-1,-37300,,-37300,Flagship store
28837128923,267910,2018.1.4,11,6,2,27650,,55300,Homeshopping
28840913929,270279,2018.6.30,12,6,2,73250,,146500,Flagship store
28842502701,267724,2017.5.4,12,6,4,53700,,214800,Flagship store
28850509210,269673,2020.1.14,4,2,4,19050,,76200,DepartmentStore
28851187817,268778,2017.6.30,2,6,4,34800,,139200,DepartmentStore
28853217194,275231,2019.7.27,1,1,1,42000,,42000,Homeshopping
28865027062,271587,2019.9.13,12,5,3,55000,,165000,OnlineShop
28870230996,267734,2019.4.13,8,3,4,40750,,163000,OnlineShop
28879964484,275153,2017.8.20,9,3,5,4100,,20500,Flagship store
28879964484,275153,2017.8.29,9,3,-5,-4100,,-20500,Flagship store
28883459089,274924,2017.2.22,12,6,1,15100,,15100,DepartmentStore
28886882858,270450,2017.2.19,7,5,2,55150,,110300,Homeshopping
28894279246,267488,2019.10.5,4,3,3,16450,,49350,Homeshopping
28895103260,272437,2018.6.30,11,5,3,52150,,156450,OnlineShop
28900552974,271406,2019.7.4,3,2,1,7700,,7700,OnlineShop
28902675080,268167,2017.7.31,4,2,3,54800,,164400,Flagship store
28903730921,272426,2019.7.14,4,1,4,73800,,295200,OnlineShop
28905805659,274251,2019.9.26,11,6,4,62800,,251200,OnlineShop
28905805659,274251,2019.9.28,11,6,-4,-62800,,-251200,OnlineShop
28909956918,268991,2019.3.29,11,6,3,8450,,25350,OnlineShop
28914471254,268137,2019.9.8,2,6,1,74650,,74650,OnlineShop
28917157009,267808,2019.1.4,4,2,1,4750,,4750,Homeshopping
28921466587,272799,2017.11.20,11,6,3,42750,,128250,DepartmentStore
28937062030,269613,2018.6.19,10,3,5,19100,,95500,Flagship store
28941041802,266998,2017.9.28,10,3,1,4050,,4050,DepartmentStore
28946478801,270828,2018.3.21,1,2,2,10550,,21100,Homeshopping
28947825464,267266,2018.7.25,7,5,4,59650,,238600,DepartmentStore
28955117295,270484,2018.6.11,1,1,1,42700,,42700,DepartmentStore
28958596339,271818,2017.11.13,11,5,1,71200,,71200,OnlineShop
28958596339,271818,2017.11.16,11,5,-1,-71200,,-71200,OnlineShop
28966519600,273899,2017.12.29,5,3,1,15400,,15400,OnlineShop
28972634039,275227,2017.1.23,9,3,1,16700,,16700,DepartmentStore
28972634039,275227,2017.1.30,9,3,-1,-16700,,-16700,DepartmentStore
28973884041,268442,2018.12.16,2,6,5,58650,,293250,OnlineShop
28977973301,273368,2020.2.7,12,6,5,31350,,156750,DepartmentStore
28981620364,274641,2019.6.9,7,5,1,45050,,45050,OnlineShop
28994562054,273726,2019.9.28,3,1,5,28700,,143500,OnlineShop
28995903027,274727,2017.8.5,3,5,1,9450,,9450,DepartmentStore
28995903027,274727,2017.8.10,3,5,-1,-9450,,-9450,DepartmentStore
28996862972,270687,2018.3.24,12,6,4,72800,,291200,OnlineShop
28998091302,270245,2019.10.3,12,6,5,6750,,33750,OnlineShop
29004770737,267286,2018.11.22,2,6,4,3550,,14200,OnlineShop
29004770737,267286,2018.11.28,2,6,-4,-3550,,-14200,OnlineShop
29006052005,267915,2019.11.26,1,1,2,18700,,37400,OnlineShop
29017520065,268957,2017.3.2,3,2,2,17200,,34400,OnlineShop
29025913880,271266,2018.8.22,4,2,3,55800,,167400,Homeshopping
29032953303,275045,2018.5.13,12,6,4,15150,,60600,DepartmentStore
29043235989,269260,2018.3.7,1,4,5,47050,,235250,OnlineShop
29043235989,269260,2018.3.13,1,4,-5,-47050,,-235250,OnlineShop
29045976742,275252,2019.5.24,4,2,5,58550,,292750,Flagship store
29050775506,270226,2020.1.8,11,5,2,30800,,61600,Flagship store
29050775506,270226,2020.1.10,11,5,-2,-30800,,-61600,Flagship store
29067773541,270831,2017.2.27,1,2,5,22250,,111250,Flagship store
29073475983,273945,2017.3.5,3,2,2,20750,,41500,DepartmentStore
29074186398,274537,2019.2.1,2,6,4,53150,,212600,DepartmentStore
29075784875,267302,2017.9.1,12,5,3,50000,,150000,DepartmentStore
29077299632,268245,2017.5.4,1,4,2,33900,,67800,OnlineShop
29077920469,274435,2017.5.4,12,6,3,6950,,20850,Homeshopping
29079549098,274608,2019.9.1,11,6,1,45500,,45500,OnlineShop
29096561502,270585,2019.12.18,11,5,1,50200,,50200,Flagship store
29101383298,268317,2017.7.11,12,6,5,35400,,177000,DepartmentStore
29102605347,268973,2017.12.14,3,2,1,35450,,35450,Homeshopping
29103218996,269141,2018.4.18,4,4,4,29900,,119600,Homeshopping
29103968287,267538,2018.5.6,9,3,2,7650,,15300,Homeshopping
29106376452,270913,2018.9.5,5,3,2,26650,,53300,OnlineShop
29107256325,268977,2018.8.13,6,5,1,64300,,64300,Homeshopping
29110029045,267618,2018.9.7,11,6,1,38400,,38400,OnlineShop
29123932586,270872,2019.12.3,3,2,2,17000,,34000,OnlineShop
29133713557,268098,2018.11.2,11,6,4,69850,,279400,OnlineShop
29135682727,269249,2019.9.23,12,5,1,68450,,68450,Flagship store
29140675311,273882,2017.7.16,4,2,3,35600,,106800,DepartmentStore
29140738279,271664,2017.8.5,4,2,5,66750,,333750,Homeshopping
29141012215,268313,2018.3.24,7,5,3,42100,,126300,Homeshopping
29141159699,267753,2017.11.3,3,1,2,4550,,9100,Flagship store
29147054949,275082,2020.1.6,8,3,4,52200,,208800,Flagship store
29149746254,273502,2018.12.9,4,1,2,12750,,25500,OnlineShop
29157934713,274901,2019.1.21,6,5,3,24500,,73500,Homeshopping
29160351701,270372,2019.1.22,3,2,3,41750,,125250,DepartmentStore
29164668273,274350,2017.7.14,10,3,1,23300,,23300,OnlineShop
29168348011,267046,2017.8.22,5,3,5,34300,,171500,Homeshopping
29188197913,269790,2018.8.31,5,3,2,56000,,112000,DepartmentStore
29188739005,274587,2019.4.23,8,3,4,57700,,230800,Flagship store
29188739005,274587,2019.4.26,8,3,-4,-57700,,-230800,Flagship store
29189042859,268821,2017.8.29,4,2,1,38650,,38650,OnlineShop
29192144301,270401,2017.11.17,1,2,1,62750,,62750,OnlineShop
29194761670,273052,2017.12.4,2,6,2,56750,,113500,OnlineShop
29194761670,273052,2017.12.5,2,6,-2,-56750,,-113500,OnlineShop
29199337686,268798,2019.8.21,11,5,5,29650,,148250,DepartmentStore
29199436173,274177,2017.4.1,4,3,4,13150,,52600,Homeshopping
29208358147,270139,2019.7.11,7,5,3,73850,,221550,Flagship store
29208529518,271766,2017.11.15,10,5,5,45400,,227000,OnlineShop
29213858029,269756,2018.5.27,12,5,2,65450,,130900,DepartmentStore
29225125487,268647,2018.5.22,3,5,1,9600,,9600,Flagship store
29240400730,271898,2017.4.18,12,5,5,63100,,315500,Flagship store
29241121447,274406,2017.11.28,10,6,3,66000,,198000,Flagship store
29244633426,274883,2017.10.15,4,2,3,10250,,30750,OnlineShop
29244708858,270551,2019.10.17,10,6,5,15400,,77000,DepartmentStore
29245958438,267199,2017.2.5,3,1,1,13900,,13900,Homeshopping
29246080044,269547,2017.9.8,1,1,5,31450,,157250,Homeshopping
29248774492,269604,2019.4.19,4,4,3,24450,,73350,OnlineShop
29258453508,270384,2020.2.19,5,3,5,74850,,374250,OnlineShop
29258453508,270384,2020.2.26,5,3,-5,-74850,,-374250,OnlineShop
29282133554,271873,2019.5.7,9,3,2,72250,,144500,DepartmentStore
29293751605,274644,2018.10.4,4,2,2,37300,,74600,Flagship store
29293751605,274644,2018.10.12,4,2,-2,-37300,,-74600,Flagship store
29294434751,270192,2017.3.27,1,2,5,70300,,351500,Homeshopping
29295812002,274144,2017.5.27,1,2,4,36300,,145200,DepartmentStore
29309053492,273509,2018.5.22,3,1,3,4400,,13200,DepartmentStore
